ckc_id	claim_level_firewall	cynk_meyer_id	cynk_meyer_table_present	entity_level	equation_type	euler	explicit_nodal_conifold_link_present	h11	h12	hodge_table_present	hodgecy_universe_id	identity_resolution_status	local_inventory	operator_fibration_arithmetic_link_present	parameter_names	relationship_graph_hits_repo_local	source_assembly_present	source_extraction_status
434	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:434	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
435	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:435	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
436	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:436	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
437	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:437	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
438	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:438	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
439	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:439	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5"",""A6""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
440	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:440	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5"",""A6""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
441	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:441	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5"",""A6""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
442	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:442	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5"",""A6""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
443	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:443	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5"",""A6""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
444	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:444	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5"",""A6""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
445	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:445	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5"",""A6""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
446	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:446	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5"",""A6"",""A7""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
447	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:447	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5"",""A6"",""A7""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
448	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:448	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5"",""A6"",""A7""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
449	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:449	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5"",""A6"",""A7"",""A8""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
450	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family		NO			NO	ckc:450	presentation_level_only_geometry_identity_unresolved		NO	"[""A0"",""A1"",""A2"",""A3"",""A4"",""A5"",""A6"",""A7"",""A8"",""A9""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
451	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	SOURCE_RECORD	partial_or_problematic_source_extraction	92	NO	46	0	YES	ckc:451	presentation_level_only_geometry_identity_unresolved	p3=13;p4_0=6;p4_1=3;p5_0=0;p5_1=1;p5_2=0;l3=1	NO	[]	PRODUCTION_ROOT_NOT_AVAILABLE	NO	partial_source_equation_requires_reconstruction
452	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PRESENTATION	fixed_algebraic	76	NO	38	0	YES	ckc:452	presentation_level_only_geometry_identity_unresolved	p3=20;p4_0=9;p4_1=0;p5_0=0;p5_1=0;p5_2=0;l3=0	NO	[]	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
453	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PRESENTATION	fixed_algebraic	76	NO	38	0	YES	ckc:453	presentation_level_only_geometry_identity_unresolved	p3=20;p4_0=9;p4_1=0;p5_0=0;p5_1=0;p5_2=0;l3=0	NO	[]	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
454	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family	72	NO	37	1	YES	ckc:454	presentation_level_only_geometry_identity_unresolved	p3=24;p4_0=8;p4_1=0;p5_0=0;p5_1=0;p5_2=0;l3=0	NO	"[""A0"",""A1""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
455	SOURCE_LEVEL_ONLY_UNLESS_NODE_COLUMNS_EXPLICITLY_CERTIFIED		NO	PARAMETERIZED_FAMILY	parameterized_family	68	NO	36	2	YES	ckc:455	presentation_level_only_geometry_identity_unresolved	p3=28;p4_0=7;p4_1=0;p5_0=0;p5_1=0;p5_2=0;l3=0	NO	"[""A0"",""A1"",""A2"",""A22""]"	PRODUCTION_ROOT_NOT_AVAILABLE	NO	eight_plane_equation_or_family_available
